mijoz_id,to'liq_ism,jinsi,tug'ilgan_sana,yoshi,Yosh_guruxi,viloyat,shahar_tuman,telefon,email,ro'yxatdan_o'tgan_sana,mijoz_staji_oy,Mijoz_staji_guruxi,bank,filial,mijoz_segmenti,ta'lim,kasb_sohasi,oilaviy_holat,o'rtacha_oylik_daromad_uzs,Daromad_guruxi,kredit_reytingi,Kredit_reytingi_guruxi,hisob_qoldig'i_uzs,kredit_mavjud,kredit_summasi_uzs,kredit_turi,yillik_foiz_stavkasi,kredit_muddati_oy,Kredit_yuklamasi_foiz,depozit_mavjud,depozit_summasi_uzs,mahsulotlar_soni,asosiy_mahsulot,karta_turi,oxirgi_oy_tranzaksiyalar_soni,oxirgi_oy_tranzaksiya_hajmi_uzs,Faollik_darajasi,mobil_ilova_foydalanadi,internet_banking,oxirgi_kirish_kunlari,Raqamli_mijoz,xavf_reytingi,kyc_status,muddati_o'tgan_qarz,muddati_o'tgan_kunlar,jalb_qilish_kanali,faol_mijoz,risk_segmenti,viloyat_kredit_orni,churn_xavfi,ketib_qolish_xavfi,mijoz_qiymat_indeksi,mijoz_toifasi
UZB101100,Umarova Iroda,Ayol,1983-06-04,43,35-44,Toshkent shahri,Sergeli,998904000000.0,iroda.umarov95@inbox.uz,2018-11-20,94,Uzoq muddatli (3+ yil),Anorbank,Filial-062,Retail,O‘rta,Savdo,Uylangan/Turmushga chiqqan,8273508,Yuqori (7-15 mln),537,O‘rta (500-649),660680,Yo‘q,0,,,,0.0,Ha,5320851,5,Avtokredit,Mastercard Gold,5,1808147,O‘rtacha,Yo‘q,Ha,0.0,Raqamli,O‘rta,Rad etilgan,Yo‘q,0,Filial,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,896547.74,Oltin (Tier 2)
UZB101099,Rahimova Lola,Ayol,2008-08-09,18,18-24,Toshkent shahri,Mirzo Ulug‘bek,998887000000.0,lola.rahimo57@umail.uz,2021-10-28,58,Uzoq muddatli (3+ yil),Agrobank,Filial-060,Retail,O‘rta,Bank/Moliya,Bo‘ydoq,3790165,O‘rta (3-7 mln),505,O‘rta (500-649),28396972,Yo‘q,0,,,,0.0,Yo‘q,0,2,Mikroqarz,Mastercard Standard,22,11784420,Juda faol,Ha,Ha,8.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,2034553.5,Platina (Tier 1)
UZB101097,Ismoilova Oydin,Ayol,1983-02-01,43,35-44,Toshkent shahri,Chilonzor,998947000000.0,oydin.ismoil19@umail.uz,2025-05-11,15,O‘rta (1-3 yil),Anorbank,Filial-008,Retail,Oliy,Savdo,Bo‘ydoq,10761484,Yuqori (7-15 mln),660,Yaxshi (650-749),919626,Yo‘q,0,,,,0.0,Ha,1145654,1,Plastik karta,Mastercard Standard,12,4782646,Faol,Ha,Ha,0.0,Raqamli,Past,Kutilmoqda,Yo‘q,0,Filial,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1217782.62,Platina (Tier 1)
UZB101200,Rasulov Mirzo,Erkak,1987-06-19,39,35-44,Toshkent shahri,Yakkasaroy,998996000000.0,mirzo.rasulo48@gmail.com,2024-04-18,28,O‘rta (1-3 yil),Qishloq qurilish bank,Filial-002,Retail,Magistr,Transport,Bo‘ydoq,7710463,Yuqori (7-15 mln),652,Yaxshi (650-749),1713785,Yo‘q,0,,,,0.0,Yo‘q,0,4,Iste’mol krediti,Visa Gold,11,1483468,Faol,Ha,Yo‘q,8.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,886404.91,Oltin (Tier 2)
UZB101094,Ergashev Eldor,Erkak,1996-10-16,29,25-34,Toshkent shahri,Olmazor,998885000000.0,eldor.ergash29@inbox.uz,2026-07-23,1,Yangi (<1 yil),Qishloq qurilish bank,Filial-049,Mass,Magistr,Savdo,Uylangan/Turmushga chiqqan,6567969,O‘rta (3-7 mln),529,O‘rta (500-649),2405869,Yo‘q,0,,,,0.0,Ha,2173402,1,Iste’mol krediti,Mastercard Standard,7,1272871,O‘rtacha,Yo‘q,Ha,6.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,802547.7700000001,Oltin (Tier 2)
UZB101093,Qodirov Nodir,Erkak,1998-12-25,27,25-34,Toshkent shahri,Mirzo Ulug‘bek,998939000000.0,nodir.qodiro86@yandex.ru,2024-09-10,23,O‘rta (1-3 yil),Davr bank,Filial-029,Corporate,O‘rta,O‘zini o‘zi band qilgan,Bo‘ydoq,11956636,Yuqori (7-15 mln),647,O‘rta (500-649),1007352,Yo‘q,0,,,,0.0,Ha,1552964,1,Biznes krediti,Uzcard,4,710681,O‘rtacha,Ha,Ha,4.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Filial,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1260244.8200000003,Platina (Tier 1)
UZB101208,Xolmatova Nilufar,Ayol,1978-05-06,48,45-54,Toshkent shahri,Uchtepa,998904000000.0,nilufar.xolmat88@inbox.uz,2023-10-24,34,O‘rta (1-3 yil),Ipoteka-bank,Filial-029,Retail,O‘rta,Davlat xizmati,Bo‘ydoq,1961776,Past (< 3 mln),662,Yaxshi (650-749),6835083,Yo‘q,0,,,,0.0,Yo‘q,0,2,Avtokredit,Visa Classic,18,23083594,Faol,Ha,Ha,4.0,Raqamli,O‘rta,Kutilmoqda,Yo‘q,0,Partner,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,999603.63,Oltin (Tier 2)
UZB101222,Ibragimova Laylo,Ayol,1981-05-24,45,45-54,Toshkent shahri,Olmazor,998334000000.0,laylo.ibragi58@umail.uz,2024-10-11,22,O‘rta (1-3 yil),Orient Finans bank,Filial-068,Retail,O‘rta,IT/Texnologiya,Bo‘ydoq,2170949,Past (< 3 mln),543,O‘rta (500-649),4507093,Yo‘q,0,,,,0.0,Yo‘q,0,4,Avtokredit,UnionPay,11,3360238,Faol,Ha,Yo‘q,0.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,509654.31000000006,Oddiy (Tier 3)
UZB101087,Ibragimov Temur,Erkak,2003-12-19,22,18-24,Toshkent shahri,Yunusobod,998941000000.0,temur.ibragi27@yandex.ru,2026-05-05,3,Yangi (<1 yil),Orient Finans bank,Filial-050,SME,O‘rta maxsus,Sog‘liqni saqlash,Bo‘ydoq,2547554,Past (< 3 mln),535,O‘rta (500-649),7295777,Yo‘q,0,,,,0.0,Ha,3394639,3,Plastik karta,Visa Gold,16,2828045,Faol,Ha,Ha,12.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,676105.15,Oltin (Tier 2)
UZB101086,Karimov Zafar,Erkak,1978-09-07,47,45-54,Toshkent shahri,Yunusobod,998992000000.0,zafar.karimo73@yandex.ru,2026-01-29,6,Yangi (<1 yil),Orient Finans bank,Filial-074,Corporate,Oliy,Ishlab chiqarish,Bo‘ydoq,4857815,O‘rta (3-7 mln),694,Yaxshi (650-749),4004685,Yo‘q,0,,,,0.0,Ha,7487037,2,Overdraft,Humo,13,10587939,Faol,Ha,Ha,27.0,Raqamli,Juda yuqori,Tasdiqlangan,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,897774.53,Oltin (Tier 2)
UZB101228,Kamolov G‘afur,Erkak,1987-08-22,39,35-44,Toshkent shahri,Chilonzor,998941000000.0,g‘afur.kamolo72@yandex.ru,2019-06-21,87,Uzoq muddatli (3+ yil),Asaka bank,Filial-057,Mass,O‘rta,Ishlab chiqarish,Uylangan/Turmushga chiqqan,2394882,Past (< 3 mln),525,O‘rta (500-649),162069,Yo‘q,0,,,,0.0,Ha,1212224,2,Mikroqarz,Visa Gold,6,1701155,O‘rtacha,Ha,Yo‘q,5.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,281614.75,Oddiy (Tier 3)
UZB101085,Juraeva Dilfuza,Ayol,1990-07-20,36,35-44,Toshkent shahri,Yakkasaroy,998904000000.0,dilfuza.juraev43@yandex.ru,2023-02-27,42,Uzoq muddatli (3+ yil),Orient Finans bank,Filial-067,Mass,O‘rta,Qishloq xo‘jaligi,Uylangan/Turmushga chiqqan,3937224,O‘rta (3-7 mln),542,O‘rta (500-649),2752690,Yo‘q,0,,,,0.0,Ha,1724010,1,Omonat,Uzcard,4,268305,O‘rtacha,Yo‘q,Ha,1.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Filial,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,536723.0,Oddiy (Tier 3)
UZB101084,Zokirova Fotima,Ayol,1982-09-22,43,35-44,Toshkent shahri,Chilonzor,998918000000.0,fotima.zokiro52@umail.uz,2026-01-20,7,Yangi (<1 yil),Universal bank,Filial-074,Retail,Magistr,Xizmat ko‘rsatish,Beva,8553111,Yuqori (7-15 mln),434,Yomon (<500),1046965,Yo‘q,0,,,,0.0,Yo‘q,0,5,Overdraft,UnionPay,3,829645,O‘rtacha,Yo‘q,Ha,1.0,Raqamli,Past,Kutilmoqda,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,924252.2500000001,Oltin (Tier 2)
UZB101234,Nazarova Dilfuza,Ayol,1970-11-20,55,55+,Toshkent shahri,Yunusobod,998916000000.0,dilfuza.nazaro11@yandex.ru,2025-02-18,18,O‘rta (1-3 yil),Aloqabank,Filial-030,Retail,O‘rta,Qishloq xo‘jaligi,Ajrashgan,6204177,O‘rta (3-7 mln),736,Yaxshi (650-749),19425920,Yo‘q,0,,,,0.0,Ha,1148689,2,Iste’mol krediti,Visa Classic,15,11169167,Faol,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1815097.0400000003,Platina (Tier 1)
UZB101083,Qodirova Iqbol,Ayol,1984-02-16,42,35-44,Toshkent shahri,Chilonzor,998913000000.0,iqbol.qodiro51@yandex.ru,2019-01-09,92,Uzoq muddatli (3+ yil),Anorbank,Filial-062,Retail,O‘rta maxsus,Xizmat ko‘rsatish,Bo‘ydoq,11512140,Yuqori (7-15 mln),569,O‘rta (500-649),1652856,Yo‘q,0,,,,0.0,Yo‘q,0,3,Kredit kartasi,Visa Classic,9,2548971,Faol,Ha,Ha,1.0,Raqamli,Past,Kutilmoqda,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1284836.22,Platina (Tier 1)
UZB101239,Rasulov Sardor,Erkak,1992-09-16,33,25-34,Toshkent shahri,Chilonzor,998885000000.0,sardor.rasulo93@umail.uz,2021-06-16,63,Uzoq muddatli (3+ yil),Xalq banki,Filial-074,Mass,O‘rta,Energetika,Uylangan/Turmushga chiqqan,15625591,Juda yuqori (15+ mln),733,Yaxshi (650-749),449178,Yo‘q,0,,,,0.0,Yo‘q,0,3,Iste’mol krediti,Visa Gold,7,1226500,O‘rtacha,Ha,Yo‘q,4.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1609548.0,Platina (Tier 1)
UZB101243,Ibragimov Ibrohim,Erkak,1999-07-05,27,25-34,Toshkent shahri,Shayxontohur,998915000000.0,ibrohim.ibragi45@inbox.uz,2026-07-14,1,Yangi (<1 yil),Universal bank,Filial-016,VIP,O‘rta,Xizmat ko‘rsatish,Uylangan/Turmushga chiqqan,12658102,Yuqori (7-15 mln),609,O‘rta (500-649),2977859,Yo‘q,0,,,,0.0,Yo‘q,0,1,Iste’mol krediti,Visa Gold,9,2199061,Faol,Ha,Ha,4.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1458684.37,Platina (Tier 1)
UZB101244,Tursunov Vali,Erkak,2008-04-30,18,18-24,Toshkent shahri,Olmazor,998971000000.0,vali.tursun60@inbox.uz,2019-05-31,88,Uzoq muddatli (3+ yil),Universal bank,Filial-048,Corporate,O‘rta maxsus,Qurilish,Uylangan/Turmushga chiqqan,17698443,Juda yuqori (15+ mln),657,Yaxshi (650-749),1341133,Yo‘q,0,,,,0.0,Ha,19016060,5,Plastik karta,Mastercard Standard,11,4517721,Faol,Yo‘q,Ha,10.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1927255.3699999999,Platina (Tier 1)
UZB101246,Abdullayeva Barno,Ayol,2008-07-27,18,18-24,Toshkent shahri,Yunusobod,998916000000.0,barno.abdull64@gmail.com,2026-08-04,0,Yangi (<1 yil),Qishloq qurilish bank,Filial-010,VIP,O‘rta,Transport,Uylangan/Turmushga chiqqan,6680035,O‘rta (3-7 mln),633,O‘rta (500-649),3690636,Yo‘q,0,,,,0.0,Yo‘q,0,3,Mikroqarz,UnionPay,7,1096375,O‘rtacha,Ha,Yo‘q,4.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Filial,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,874462.8,Oltin (Tier 2)
UZB101255,Karimov Kamol,Erkak,1994-03-02,32,25-34,Toshkent shahri,Chilonzor,998934000000.0,kamol.karimo90@yandex.ru,2020-11-15,70,Uzoq muddatli (3+ yil),Hamkorbank,Filial-066,Retail,Bakalavr,O‘zini o‘zi band qilgan,Ajrashgan,5033084,O‘rta (3-7 mln),726,Yaxshi (650-749),17553659,Yo‘q,0,,,,0.0,Yo‘q,0,3,Ipoteка,Uzcard,21,4498666,Juda faol,Yo‘q,Ha,2.0,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1470964.6700000002,Platina (Tier 1)
UZB101076,Abdullayev Nodir,Erkak,1985-09-15,40,35-44,Toshkent shahri,Chilonzor,998902000000.0,nodir.abdull48@umail.uz,2018-09-22,96,Uzoq muddatli (3+ yil),Kapitalbank,Filial-041,Retail,Oliy,Energetika,Uylangan/Turmushga chiqqan,16428982,Juda yuqori (15+ mln),603,O‘rta (500-649),955617,Yo‘q,0,,,,0.0,Yo‘q,0,4,Biznes krediti,UnionPay,6,336950,O‘rtacha,Ha,Ha,9.0,Raqamli,Past,Kutilmoqda,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1697418.0500000003,Platina (Tier 1)
UZB101259,Hasanova Gulchehra,Ayol,1994-05-20,32,25-34,Toshkent shahri,Chilonzor,998998000000.0,gulchehra.hasano88@umail.uz,2024-06-30,26,O‘rta (1-3 yil),Anorbank,Filial-040,Retail,Oliy,Davlat xizmati,Uylangan/Turmushga chiqqan,1500000,Past (< 3 mln),751,A’lo (750+),1251786,Yo‘q,0,,,,0.0,Ha,20225779,1,Mikroqarz,Visa Classic,4,993805,O‘rtacha,Ha,Ha,2.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,232465.4,Oddiy (Tier 3)
UZB101264,Umarov Anvar,Erkak,1977-12-02,48,45-54,Toshkent shahri,Olmazor,998906000000.0,anvar.umarov55@inbox.uz,2025-04-11,16,O‘rta (1-3 yil),Qishloq qurilish bank,Filial-057,Retail,O‘rta,Xizmat ko‘rsatish,Beva,5151484,O‘rta (3-7 mln),616,O‘rta (500-649),861219,Yo‘q,0,,,,0.0,Yo‘q,0,3,Ipoteка,Uzcard,5,1673163,O‘rtacha,Ha,Ha,2.0,Raqamli,O‘rta,Kutilmoqda,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,591672.61,Oddiy (Tier 3)
UZB101266,Normatov Eldor,Erkak,1965-03-20,61,55+,Toshkent shahri,Uchtepa,998946000000.0,eldor.normat68@umail.uz,2022-07-14,50,Uzoq muddatli (3+ yil),Aloqabank,Filial-017,SME,O‘rta,Transport,Bo‘ydoq,3077801,O‘rta (3-7 mln),540,O‘rta (500-649),3834707,Yo‘q,0,,,,0.0,Yo‘q,0,6,Biznes krediti,Uzcard,4,1287413,O‘rtacha,Ha,Ha,11.0,Raqamli,O‘rta,Rad etilgan,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,525263.7100000001,Oddiy (Tier 3)
UZB101267,Umarova Oydin,Ayol,2001-12-29,24,18-24,Toshkent shahri,Yunusobod,998939000000.0,oydin.umarov23@yandex.ru,2024-02-10,30,O‘rta (1-3 yil),Agrobank,Filial-007,Mass,Magistr,Ta’lim,Uylangan/Turmushga chiqqan,2851743,Past (< 3 mln),763,A’lo (750+),6052879,Yo‘q,0,,,,0.0,Yo‘q,0,5,Omonat,Mastercard Gold,20,2319528,Juda faol,Ha,Yo‘q,3.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,634208.81,Oltin (Tier 2)
UZB101268,Sultonova Komila,Ayol,1958-09-12,67,55+,Toshkent shahri,Olmazor,998333000000.0,komila.sulton79@yandex.ru,2019-06-12,87,Uzoq muddatli (3+ yil),Davr bank,Filial-074,Retail,O‘rta,Davlat xizmati,Bo‘ydoq,14015273,Yuqori (7-15 mln),634,O‘rta (500-649),1414597,Yo‘q,0,,,,0.0,Yo‘q,0,1,Plastik karta,Uzcard,9,2585957,Faol,Ha,Yo‘q,6.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1523976.29,Platina (Tier 1)
UZB101272,Kamolova Asal,Ayol,1980-08-10,46,45-54,Toshkent shahri,Shayxontohur,998971000000.0,asal.kamolo92@gmail.com,2020-04-08,77,Uzoq muddatli (3+ yil),Anorbank,Filial-066,Retail,O‘rta maxsus,IT/Texnologiya,Uylangan/Turmushga chiqqan,7346934,Yuqori (7-15 mln),698,Yaxshi (650-749),548408,Yo‘q,0,,,,0.0,Yo‘q,0,1,Biznes krediti,Mastercard Gold,8,1915737,Faol,Yo‘q,Yo‘q,,An’anaviy,O‘rta,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,800428.54,Oltin (Tier 2)
UZB101070,Ibragimov G‘afur,Erkak,1991-01-21,35,35-44,Toshkent shahri,Shayxontohur,998934000000.0,g‘afur.ibragi47@yandex.ru,2023-03-03,42,Uzoq muddatli (3+ yil),Anorbank,Filial-028,VIP,Bakalavr,Savdo,Bo‘ydoq,1687506,Past (< 3 mln),500,O‘rta (500-649),395828,Yo‘q,0,,,,0.0,Ha,6785209,6,Omonat,UnionPay,10,4584765,Faol,Ha,Ha,1.0,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,280237.3,Oddiy (Tier 3)
UZB101280,Zokirov Karim,Erkak,1989-11-19,36,35-44,Toshkent shahri,Mirzo Ulug‘bek,998906000000.0,karim.zokiro46@inbox.uz,2023-11-23,33,O‘rta (1-3 yil),Xalq banki,Filial-063,SME,O‘rta,Qishloq xo‘jaligi,Bo‘ydoq,1500000,Past (< 3 mln),679,Yaxshi (650-749),420515,Yo‘q,0,,,,0.0,Yo‘q,0,2,Muddatli depozit,Humo,8,994942,Faol,Ha,Ha,9.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,190924.59,Oddiy (Tier 3)
UZB101068,Qodirov Mirzo,Erkak,1982-06-19,44,35-44,Toshkent shahri,Olmazor,998976000000.0,mirzo.qodiro64@gmail.com,2020-10-15,71,Uzoq muddatli (3+ yil),Davr bank,Filial-001,Corporate,O‘rta,Ta’lim,Ajrashgan,4197326,O‘rta (3-7 mln),682,Yaxshi (650-749),331012,Yo‘q,0,,,,0.0,Yo‘q,0,1,Iste’mol krediti,Mastercard Standard,9,1507964,Faol,Ha,Ha,5.0,Raqamli,Yuqori,Rad etilgan,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,466442.48,Oddiy (Tier 3)
UZB101285,Axmedova Asal,Ayol,1996-06-20,30,25-34,Toshkent shahri,Sergeli,998337000000.0,asal.axmedo40@yandex.ru,2026-07-22,1,Yangi (<1 yil),Trastbank,Filial-011,VIP,Magistr,Bank/Moliya,Bo‘ydoq,10691096,Yuqori (7-15 mln),610,O‘rta (500-649),381049,Yo‘q,0,,,,0.0,Yo‘q,0,1,Ipoteка,Mastercard Standard,10,4031048,Faol,Yo‘q,Yo‘q,,An’anaviy,O‘rta,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1168783.01,Platina (Tier 1)
UZB101286,Usmonov Xurshid,Erkak,1977-01-27,49,45-54,Toshkent shahri,Yunusobod,998917000000.0,xurshid.usmono31@gmail.com,2019-09-16,84,Uzoq muddatli (3+ yil),Anorbank,Filial-060,SME,O‘rta,Davlat xizmati,Uylangan/Turmushga chiqqan,14600493,Yuqori (7-15 mln),726,Yaxshi (650-749),5542100,Yo‘q,0,,,,0.0,Yo‘q,0,3,Mikroqarz,Uzcard,22,12717078,Juda faol,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1991495.86,Platina (Tier 1)
UZB101306,Boboyev Nodir,Erkak,1984-04-22,42,35-44,Toshkent shahri,Shayxontohur,998996000000.0,nodir.boboye61@umail.uz,2021-01-23,68,Uzoq muddatli (3+ yil),Davr bank,Filial-068,Retail,Magistr,O‘zini o‘zi band qilgan,Uylangan/Turmushga chiqqan,5446882,O‘rta (3-7 mln),499,Yomon (<500),2228338,Yo‘q,0,,,,0.0,Yo‘q,0,1,Plastik karta,Uzcard,12,2165556,Faol,Yo‘q,Ha,31.0,Raqamli,Past,Qisman,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,699416.2200000001,Oltin (Tier 2)
UZB101055,Rahimova Madina,Ayol,1982-11-18,43,35-44,Toshkent shahri,Sergeli,998888000000.0,madina.rahimo43@inbox.uz,2024-04-22,28,O‘rta (1-3 yil),InFinBank,Filial-066,Retail,O‘rta maxsus,IT/Texnologiya,Uylangan/Turmushga chiqqan,8021180,Yuqori (7-15 mln),725,Yaxshi (650-749),424536,Yo‘q,0,,,,0.0,Yo‘q,0,1,Plastik karta,Visa Classic,3,103695,O‘rtacha,Ha,Ha,7.0,Raqamli,O‘rta,Kutilmoqda,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,825418.7000000001,Oltin (Tier 2)
UZB101054,Boboyev Bobur,Erkak,1988-01-23,38,35-44,Toshkent shahri,Yakkasaroy,998998000000.0,bobur.boboye47@mail.ru,2025-05-22,15,O‘rta (1-3 yil),Qishloq qurilish bank,Filial-057,VIP,Magistr,O‘zini o‘zi band qilgan,Ajrashgan,18441091,Juda yuqori (15+ mln),546,O‘rta (500-649),1431845,Yo‘q,0,,,,0.0,Ha,1496872,2,Ipoteка,UnionPay,10,6772974,Faol,Ha,Ha,1.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,2051160.83,Platina (Tier 1)
UZB101051,Zokirova Sevara,Ayol,1976-09-16,49,45-54,Toshkent shahri,Yunusobod,998918000000.0,sevara.zokiro71@inbox.uz,2018-12-02,94,Uzoq muddatli (3+ yil),InFinBank,Filial-004,Retail,Magistr,Ishlab chiqarish,Uylangan/Turmushga chiqqan,2873278,Past (< 3 mln),668,Yaxshi (650-749),835920,Yo‘q,0,,,,0.0,Yo‘q,0,2,Overdraft,Humo,16,3753217,Faol,Ha,Ha,6.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,404188.14,Oddiy (Tier 3)
UZB101317,Hasanov Ibrohim,Erkak,1983-05-31,43,35-44,Toshkent shahri,Chilonzor,998943000000.0,ibrohim.hasano66@mail.ru,2026-04-14,4,Yangi (<1 yil),Davr bank,Filial-056,VIP,O‘rta,Qishloq xo‘jaligi,Uylangan/Turmushga chiqqan,14964232,Yuqori (7-15 mln),599,O‘rta (500-649),2662121,Yo‘q,0,,,,0.0,Ha,7380957,1,Mikroqarz,Mastercard Gold,10,10642851,Faol,Ha,Ha,4.0,Raqamli,Yuqori,Qisman,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1842386.2700000003,Platina (Tier 1)
UZB101050,Rahimova Gulchehra,Ayol,2008-03-11,18,18-24,Toshkent shahri,Yunusobod,998997000000.0,gulchehra.rahimo17@yandex.ru,2023-10-14,34,O‘rta (1-3 yil),Orient Finans bank,Filial-061,SME,Magistr,Bank/Moliya,Uylangan/Turmushga chiqqan,22958003,Juda yuqori (15+ mln),576,O‘rta (500-649),37014779,Yo‘q,0,,,,0.0,Yo‘q,0,5,Plastik karta,Humo,14,13357661,Faol,Yo‘q,Ha,8.0,Raqamli,O‘rta,Kutilmoqda,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,4413692.470000001,Platina (Tier 1)
UZB101324,Latipov Mirzo,Erkak,1996-09-25,29,25-34,Toshkent shahri,Yakkasaroy,998338000000.0,mirzo.latipo71@yandex.ru,2022-12-10,45,Uzoq muddatli (3+ yil),Asaka bank,Filial-051,Retail,Magistr,IT/Texnologiya,Uylangan/Turmushga chiqqan,11921525,Yuqori (7-15 mln),707,Yaxshi (650-749),5700047,Yo‘q,0,,,,0.0,Yo‘q,0,4,Biznes krediti,Uzcard,25,3876826,Juda faol,Ha,Yo‘q,4.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,1554691.37,Platina (Tier 1)
UZB101330,Latipova Komila,Ayol,1987-05-01,39,35-44,Toshkent shahri,Mirzo Ulug‘bek,998976000000.0,komila.latipo27@gmail.com,2019-03-07,90,Uzoq muddatli (3+ yil),Anorbank,Filial-046,VIP,Oliy,Savdo,Uylangan/Turmushga chiqqan,2322410,Past (< 3 mln),610,O‘rta (500-649),190972,Yo‘q,0,,,,0.0,Yo‘q,0,1,Iste’mol krediti,Uzcard,6,1561603,O‘rtacha,Ha,Yo‘q,4.0,Raqamli,Past,Qisman,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),404,Faol / Sodiq,Faol / Sodiq,273021.66000000003,Oddiy (Tier 3)
