mijoz_id,to'liq_ism,jinsi,tug'ilgan_sana,yoshi,Yosh_guruxi,viloyat,shahar_tuman,telefon,email,ro'yxatdan_o'tgan_sana,mijoz_staji_oy,Mijoz_staji_guruxi,bank,filial,mijoz_segmenti,ta'lim,kasb_sohasi,oilaviy_holat,o'rtacha_oylik_daromad_uzs,Daromad_guruxi,kredit_reytingi,Kredit_reytingi_guruxi,hisob_qoldig'i_uzs,kredit_mavjud,kredit_summasi_uzs,kredit_turi,yillik_foiz_stavkasi,kredit_muddati_oy,Kredit_yuklamasi_foiz,depozit_mavjud,depozit_summasi_uzs,mahsulotlar_soni,asosiy_mahsulot,karta_turi,oxirgi_oy_tranzaksiyalar_soni,oxirgi_oy_tranzaksiya_hajmi_uzs,Faollik_darajasi,mobil_ilova_foydalanadi,internet_banking,oxirgi_kirish_kunlari,Raqamli_mijoz,xavf_reytingi,kyc_status,muddati_o'tgan_qarz,muddati_o'tgan_kunlar,jalb_qilish_kanali,faol_mijoz
UZB103654,Ismoilov Farhod,Erkak,8/17/2000,26,25-34,Toshkent shahri,Shayxontohur,998997000000.00,farhod.ismoil34@mail.ru,1/15/2022,56,Uzoq muddatli (3+ yil),Kapitalbank,Filial-051,Corporate,Magistr,Energetika,Uylangan/Turmushga chiqqan,6523306,O‘rta (3-7 mln),634,O‘rta (500-649),1093047,Yo‘q,0,,,,0,Ha,3069600,3,Overdraft,Visa Classic,5,1152129,O‘rtacha,Yo‘q,Ha,9,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB103655,Yusupova Parvina,Ayol,9/22/1990,35,35-44,Farg‘ona,Qo‘qon,998337000000.00,parvina.yusupo93@yandex.ru,8/25/2020,73,Uzoq muddatli (3+ yil),Aloqabank,Filial-056,Retail,O‘rta,Qishloq xo‘jaligi,Uylangan/Turmushga chiqqan,7520106,Yuqori (7-15 mln),644,O‘rta (500-649),2823508,Yo‘q,0,,,,0,Ha,14183226,3,Ipoteка,UnionPay,13,9636660,Faol,Ha,Yo‘q,4,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB103656,Olimova Parvina,Ayol,10/25/1973,52,45-54,Jizzax,Zomin,998917000000.00,parvina.olimov63@yandex.ru,2/19/2021,67,Uzoq muddatli (3+ yil),Ipoteka-bank,Filial-041,Retail,Oliy,IT/Texnologiya,Uylangan/Turmushga chiqqan,10613090,Yuqori (7-15 mln),648,O‘rta (500-649),2919244,Yo‘q,0,,,,0,Ha,7495503,3,Avtokredit,Visa Classic,11,3092231,Faol,Ha,Yo‘q,1,Raqamli,Yuqori,Qisman,Yo‘q,0,Filial,Ha
UZB103657,Valiyeva Laylo,Ayol,4/11/1971,55,55+,Toshkent shahri,Yunusobod,998904000000.00,laylo.valiye16@umail.uz,6/4/2019,88,Uzoq muddatli (3+ yil),Tenge Bank,Filial-010,SME,O‘rta maxsus,Bank/Moliya,Uylangan/Turmushga chiqqan,3250859,O‘rta (3-7 mln),604,O‘rta (500-649),944804,Yo‘q,0,,,,0,Yo‘q,0,1,Muddatli depozit,Mastercard Standard,7,2993471,O‘rtacha,Ha,Yo‘q,1,Raqamli,O‘rta,Kutilmoqda,Yo‘q,0,Filial,Ha
UZB103658,Xolmatov G‘afur,Erkak,2/17/1999,27,25-34,Toshkent shahri,Shayxontohur,998936000000.00,g‘afur.xolmat40@mail.ru,2/11/2025,18,O‘rta (1-3 yil),Trastbank,Filial-001,VIP,Oliy,Energetika,Uylangan/Turmushga chiqqan,15006210,Juda yuqori (15+ mln),524,O‘rta (500-649),19800982,Yo‘q,0,,,,0,Ha,4375712,3,Ipoteка,Uzcard,17,3935525,Faol,Ha,Yo‘q,11,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB103659,Zokirov Bahrom,Erkak,3/30/1995,31,25-34,Toshkent shahri,Shayxontohur,998952000000.00,bahrom.zokiro67@yandex.ru,8/30/2023,36,Uzoq muddatli (3+ yil),Orient Finans bank,Filial-017,SME,O‘rta maxsus,Savdo,Uylangan/Turmushga chiqqan,1692991,Past (< 3 mln),549,O‘rta (500-649),1728476,Yo‘q,0,,,,0,Yo‘q,0,2,Muddatli depozit,Visa Classic,12,7368611,Faol,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB103660,Ergashev Karim,Erkak,12/26/1970,55,55+,Toshkent shahri,Yunusobod,998915000000.00,karim.ergash32@umail.uz,8/26/2020,73,Uzoq muddatli (3+ yil),Agrobank,Filial-032,Retail,O‘rta,Xizmat ko‘rsatish,Uylangan/Turmushga chiqqan,7181852,Yuqori (7-15 mln),621,O‘rta (500-649),6746579,Yo‘q,0,,,,0,Yo‘q,0,1,Mikroqarz,Mastercard Standard,15,11778379,Faol,Ha,Ha,7,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB103661,Kamolov Otabek,Erkak,10/4/1976,49,45-54,Toshkent viloyati,Yangiyo‘l,998995000000.00,otabek.kamolo30@mail.ru,7/22/2020,74,Uzoq muddatli (3+ yil),Tenge Bank,Filial-056,Retail,O‘rta maxsus,Xizmat ko‘rsatish,Beva,5365325,O‘rta (3-7 mln),594,O‘rta (500-649),1164388,Yo‘q,0,,,,0,Yo‘q,0,1,Mikroqarz,Mastercard Gold,9,2501948,Faol,Ha,Yo‘q,27,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB103662,Tursunova Dilfuza,Ayol,12/28/1998,27,25-34,Xorazm,Xiva,998999000000.00,dilfuza.tursun69@yandex.ru,2/1/2019,92,Uzoq muddatli (3+ yil),Davr bank,Filial-053,Mass,Oliy,Bank/Moliya,Bo‘ydoq,5814094,O‘rta (3-7 mln),580,O‘rta (500-649),2426392,Yo‘q,0,,,,0,Ha,2010142,2,Avtokredit,Visa Gold,7,1655864,O‘rtacha,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB103663,Usmonov Bobur,Erkak,12/25/1972,53,45-54,Qashqadaryo,Qarshi,998889000000.00,bobur.usmono14@mail.ru,1/1/2025,20,O‘rta (1-3 yil),Aloqabank,Filial-034,Retail,Magistr,Energetika,Uylangan/Turmushga chiqqan,15326803,Juda yuqori (15+ mln),496,Yomon (<500),9620781,Ha,60350701,Avtokredit,26.9,12,32.8,Yo‘q,0,2,Iste’mol krediti,Uzcard,27,2292732,Juda faol,Ha,Ha,32,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB103664,Nazarov Hasan,Erkak,8/5/1999,27,25-34,Farg‘ona,Marg‘ilon,998919000000.00,hasan.nazaro17@umail.uz,11/8/2024,21,O‘rta (1-3 yil),Anorbank,Filial-072,Retail,O‘rta maxsus,O‘zini o‘zi band qilgan,Ajrashgan,7307737,Yuqori (7-15 mln),661,Yaxshi (650-749),40689561,Ha,58061613,Iste’mol krediti,28.3,24,33.1,Ha,7287042,3,Kredit kartasi,Mastercard Standard,19,922524,Faol,Ha,Yo‘q,7,Raqamli,Past,Kutilmoqda,Yo‘q,0,Mobil ilova,Ha
UZB103665,Yusupov G‘afur,Erkak,4/9/1982,44,35-44,Samarqand,Samarqand shahri,998901000000.00,g‘afur.yusupo54@yandex.ru,10/5/2024,23,O‘rta (1-3 yil),Davr bank,Filial-009,Retail,Magistr,Qishloq xo‘jaligi,Bo‘ydoq,6623857,O‘rta (3-7 mln),530,O‘rta (500-649),12048375,Yo‘q,0,,,,0,Ha,1601275,3,Iste’mol krediti,Visa Classic,16,2733490,Faol,Yo‘q,Yo‘q,,An’anaviy,Past,Kutilmoqda,Yo‘q,0,Partner,Ha
UZB103666,Tursunov Jasur,Erkak,4/10/1992,34,25-34,Toshkent shahri,Chilonzor,998991000000.00,jasur.tursun61@yandex.ru,4/13/2023,41,Uzoq muddatli (3+ yil),Ipoteka-bank,Filial-049,Retail,Oliy,Transport,Bo‘ydoq,6467230,O‘rta (3-7 mln),556,O‘rta (500-649),1361488,Yo‘q,0,,,,0,Yo‘q,0,6,Kredit kartasi,Visa Gold,5,1180093,O‘rtacha,Yo‘q,Ha,4,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB103667,Boboyev Kamol,Erkak,9/26/1992,33,25-34,Toshkent shahri,Shayxontohur,998975000000.00,kamol.boboye24@mail.ru,2/19/2019,91,Uzoq muddatli (3+ yil),Aloqabank,Filial-019,SME,O‘rta,Savdo,Uylangan/Turmushga chiqqan,4646267,O‘rta (3-7 mln),782,A’lo (750+),3972726,Ha,4221568,Biznes krediti,26.2,36,2.5,Yo‘q,0,1,Mikroqarz,Mastercard Standard,7,1393959,O‘rtacha,Ha,Ha,2,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB103668,Tursunova Feruza,Ayol,9/7/2001,24,18-24,Namangan,Chortoq,998918000000.00,feruza.tursun94@mail.ru,2/26/2021,66,Uzoq muddatli (3+ yil),Xalq banki,Filial-047,SME,Oliy,O‘zini o‘zi band qilgan,Uylangan/Turmushga chiqqan,5737203,O‘rta (3-7 mln),602,O‘rta (500-649),4346326,Yo‘q,0,,,,0,Ha,11406537,2,Ipoteка,UnionPay,8,1070950,Faol,Ha,Ha,10,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB103669,Xolmatova Zarina,Ayol,7/1/1970,56,55+,Buxoro,G‘ijduvon,998907000000.00,zarina.xolmat23@gmail.com,3/4/2019,91,Uzoq muddatli (3+ yil),Kapitalbank,Filial-026,Retail,Oliy,Transport,Ajrashgan,16682422,Juda yuqori (15+ mln),683,Yaxshi (650-749),2379887,Yo‘q,0,,,,0,Yo‘q,0,2,Plastik karta,Mastercard Standard,13,1108068,Faol,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB103670,Abdullayev Bobur,Erkak,10/11/1984,41,35-44,Navoiy,Uchquduq,998338000000.00,bobur.abdull41@mail.ru,1/1/2026,7,Yangi (<1 yil),Aloqabank,Filial-052,Retail,Bakalavr,Xizmat ko‘rsatish,Uylangan/Turmushga chiqqan,4287744,O‘rta (3-7 mln),606,O‘rta (500-649),213842,Yo‘q,0,,,,0,Ha,21887827,4,Omonat,Humo,6,1969672,O‘rtacha,Ha,Yo‘q,4,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB103671,Umarov Bobur,Erkak,2/3/1997,29,25-34,Toshkent shahri,Chilonzor,998903000000.00,bobur.umarov87@mail.ru,1/22/2021,68,Uzoq muddatli (3+ yil),Turonbank,Filial-036,VIP,Bakalavr,Transport,Bo‘ydoq,4887994,O‘rta (3-7 mln),600,O‘rta (500-649),222331,Ha,4649024,Ipoteка,22.1,6,15.9,Ha,388139,5,Mikroqarz,Mastercard Standard,6,2616912,O‘rtacha,Ha,Ha,1,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB103672,Qodirova Asal,Ayol,4/11/1983,43,35-44,Namangan,Kosonsoy,998980000000.00,asal.qodiro66@gmail.com,3/6/2019,91,Uzoq muddatli (3+ yil),Aloqabank,Filial-080,Mass,PhD,Ishlab chiqarish,Ajrashgan,4414132,O‘rta (3-7 mln),511,O‘rta (500-649),6355063,Ha,12097104,Kredit kartasi,23.9,24,11.4,Yo‘q,0,6,Iste’mol krediti,Humo,19,3546314,Faol,Ha,Ha,9,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB103673,Umarov Bahrom,Erkak,4/29/1992,34,25-34,Farg‘ona,Marg‘ilon,998883000000.00,bahrom.umarov28@inbox.uz,2/15/2023,42,Uzoq muddatli (3+ yil),Kapitalbank,Filial-036,Retail,Oliy,O‘zini o‘zi band qilgan,Uylangan/Turmushga chiqqan,7251074,Yuqori (7-15 mln),629,O‘rta (500-649),951614,Yo‘q,0,,,,0,Yo‘q,0,6,Mikroqarz,Visa Gold,7,8612175,O‘rtacha,Ha,Ha,12,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB103674,Olimova Iqbol,Ayol,12/11/2004,21,18-24,Toshkent viloyati,Angren,998994000000.00,iqbol.olimov89@inbox.uz,9/13/2021,60,Uzoq muddatli (3+ yil),Aloqabank,Filial-029,SME,O‘rta maxsus,Davlat xizmati,Bo‘ydoq,2057931,Past (< 3 mln),500,O‘rta (500-649),3764129,Yo‘q,0,,,,0,Ha,6258515,1,Mikroqarz,UnionPay,8,1027308,Faol,Ha,Ha,2,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB103675,Nazarov Eldor,Erkak,9/30/1967,58,55+,Buxoro,Romitan,998992000000.00,eldor.nazaro88@gmail.com,8/31/2024,24,O‘rta (1-3 yil),Xalq banki,Filial-072,SME,Oliy,Davlat xizmati,Uylangan/Turmushga chiqqan,7114588,Yuqori (7-15 mln),547,O‘rta (500-649),475956,Yo‘q,0,,,,0,Ha,11553276,1,Kredit kartasi,UnionPay,10,5499793,Faol,Yo‘q,Ha,2,Raqamli,Juda yuqori,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB103676,Axmedova Jasmina,Ayol,11/19/1996,29,25-34,Qashqadaryo,Kitob,998904000000.00,jasmina.axmedo62@gmail.com,6/12/2023,39,Uzoq muddatli (3+ yil),Agrobank,Filial-043,Retail,O‘rta,Sog‘liqni saqlash,Uylangan/Turmushga chiqqan,4659253,O‘rta (3-7 mln),685,Yaxshi (650-749),5324797,Ha,1344377,Overdraft,27.1,12,2.4,Ha,2045187,2,Avtokredit,Visa Gold,12,7198392,Faol,Ha,Ha,6,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB103677,Juraev Vali,Erkak,4/23/1989,37,35-44,Sirdaryo,Sirdaryo,998947000000.00,vali.juraev90@mail.ru,9/25/2018,96,Uzoq muddatli (3+ yil),Xalq banki,Filial-017,SME,O‘rta,IT/Texnologiya,Uylangan/Turmushga chiqqan,2210943,Past (< 3 mln),629,O‘rta (500-649),2111052,Ha,3786989,Biznes krediti,24,24,7.1,Ha,2638038,2,Mikroqarz,UnionPay,3,737057,O‘rtacha,Ha,Yo‘q,13,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB103678,Umarov Lutfulla,Erkak,1/13/1985,41,35-44,Qashqadaryo,Guzor,998936000000.00,lutfulla.umarov44@yandex.ru,1/4/2025,19,O‘rta (1-3 yil),Xalq banki,Filial-009,Retail,O‘rta maxsus,IT/Texnologiya,Ajrashgan,9820845,Yuqori (7-15 mln),469,Yomon (<500),2298738,Yo‘q,0,,,,0,Yo‘q,0,2,Plastik karta,Humo,12,16880092,Faol,Ha,Yo‘q,1,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB103679,Umarova To‘lganoy,Ayol,7/13/1970,56,55+,Jizzax,G‘allaorol,998939000000.00,to‘lganoy.umarov15@umail.uz,8/9/2023,37,Uzoq muddatli (3+ yil),Ipoteka-bank,Filial-071,Retail,Oliy,Ta’lim,Uylangan/Turmushga chiqqan,10223009,Yuqori (7-15 mln),450,Yomon (<500),2046162,Ha,4466608,Mikroqarz,25.2,6,7.3,Ha,8320498,1,Omonat,Humo,11,3161868,Faol,Ha,Yo‘q,1,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB103680,Rasulov Ibrohim,Erkak,12/28/1999,26,25-34,Toshkent shahri,Mirzo Ulug‘bek,998940000000.00,ibrohim.rasulo76@mail.ru,2/24/2026,6,Yangi (<1 yil),Qishloq qurilish bank,Filial-067,Retail,O‘rta,Davlat xizmati,Bo‘ydoq,2231190,Past (< 3 mln),726,Yaxshi (650-749),477429,Ha,6171433,Avtokredit,28.5,60,4.6,Yo‘q,0,1,Muddatli depozit,Uzcard,8,2335174,Faol,Ha,Ha,31,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB103681,Yusupov Bahrom,Erkak,6/7/1990,36,35-44,Samarqand,Payariq,998942000000.00,bahrom.yusupo73@umail.uz,4/13/2022,53,Uzoq muddatli (3+ yil),Orient Finans bank,Filial-007,Mass,O‘rta,Davlat xizmati,Ajrashgan,8631966,Yuqori (7-15 mln),732,Yaxshi (650-749),1348017,Yo‘q,0,,,,0,Yo‘q,0,2,Avtokredit,Mastercard Standard,4,1280629,O‘rtacha,Ha,Ha,8,Raqamli,Juda yuqori,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB103682,Zokirov Zafar,Erkak,12/23/1974,51,45-54,Toshkent shahri,Olmazor,998957000000.00,zafar.zokiro19@gmail.com,3/10/2020,78,Uzoq muddatli (3+ yil),Milliy bank,Filial-069,VIP,Oliy,Transport,Ajrashgan,3598598,O‘rta (3-7 mln),604,O‘rta (500-649),3189777,Ha,75713071,Mikroqarz,30.2,18,116.9,Yo‘q,0,5,Muddatli depozit,Visa Gold,8,2525764,Faol,Ha,Yo‘q,3,Raqamli,Past,Rad etilgan,Yo‘q,0,Filial,Ha
UZB103683,Axmedov Rustam,Erkak,10/2/1982,43,35-44,Andijon,Shahrixon,998889000000.00,rustam.axmedo75@inbox.uz,5/31/2023,39,Uzoq muddatli (3+ yil),Trastbank,Filial-030,SME,Bakalavr,Savdo,Bo‘ydoq,8615099,Yuqori (7-15 mln),587,O‘rta (500-649),6449398,Yo‘q,0,,,,0,Yo‘q,0,1,Iste’mol krediti,Mastercard Gold,15,758330,Faol,Yo‘q,Ha,12,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB103684,Axmedov Yusuf,Erkak,9/19/1979,46,45-54,Toshkent viloyati,Bekobod,998938000000.00,yusuf.axmedo55@mail.ru,12/18/2024,20,O‘rta (1-3 yil),Tenge Bank,Filial-062,SME,Bakalavr,Savdo,Beva,3330900,O‘rta (3-7 mln),715,Yaxshi (650-749),1181238,Yo‘q,0,,,,0,Yo‘q,0,5,Omonat,Humo,7,789444,O‘rtacha,Yo‘q,Ha,2,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB103685,Usmonova Fotima,Ayol,11/4/2002,23,18-24,Buxoro,Buxoro shahri,998911000000.00,fotima.usmono11@mail.ru,3/27/2023,41,Uzoq muddatli (3+ yil),Asaka bank,Filial-053,Mass,O‘rta,Qurilish,Beva,8156463,Yuqori (7-15 mln),595,O‘rta (500-649),478423,Ha,8662730,Iste’mol krediti,19.7,18,5.9,Yo‘q,0,2,Biznes krediti,Mastercard Standard,11,2647470,Faol,Ha,Ha,6,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB103686,Ergashev Mirzo,Erkak,4/15/2008,18,18-24,Farg‘ona,Marg‘ilon,998951000000.00,mirzo.ergash64@yandex.ru,9/12/2020,72,Uzoq muddatli (3+ yil),Xalq banki,Filial-027,Retail,O‘rta maxsus,Savdo,Uylangan/Turmushga chiqqan,1500000,Past (< 3 mln),554,O‘rta (500-649),985182,Ha,79415312,Avtokredit,30.8,60,88.2,Ha,1083495,5,Omonat,Mastercard Gold,12,3880608,Faol,Yo‘q,Ha,2,Raqamli,Juda yuqori,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB103687,Ibragimova Feruza,Ayol,1/26/1993,33,25-34,Buxoro,Kogon,998337000000.00,feruza.ibragi36@mail.ru,6/12/2024,26,O‘rta (1-3 yil),Hamkorbank,Filial-026,Corporate,Magistr,Bank/Moliya,Beva,6272406,O‘rta (3-7 mln),651,Yaxshi (650-749),1910517,Yo‘q,0,,,,0,Ha,4912197,3,Overdraft,Uzcard,11,5002535,Faol,Ha,Yo‘q,2,Raqamli,Past,Qisman,Yo‘q,0,Mobil ilova,Ha
UZB103688,Rasulova Kamola,Ayol,2/4/1990,36,35-44,Qashqadaryo,Guzor,998885000000.00,kamola.rasulo17@inbox.uz,8/5/2020,73,Uzoq muddatli (3+ yil),Kapitalbank,Filial-049,Retail,O‘rta maxsus,Savdo,Bo‘ydoq,4014796,O‘rta (3-7 mln),678,Yaxshi (650-749),17984429,Yo‘q,0,,,,0,Yo‘q,0,3,Kredit kartasi,Mastercard Gold,18,8993145,Faol,Ha,Ha,23,Raqamli,O‘rta,Kutilmoqda,Yo‘q,0,Agent,Ha
UZB103689,Ergashev Yusuf,Erkak,6/12/1980,46,45-54,Toshkent shahri,Yunusobod,998338000000.00,yusuf.ergash92@gmail.com,2/18/2019,91,Uzoq muddatli (3+ yil),Asaka bank,Filial-039,Retail,Oliy,Savdo,Bo‘ydoq,3065758,O‘rta (3-7 mln),583,O‘rta (500-649),1186999,Ha,21643222,Kredit kartasi,19.2,18,39.2,Yo‘q,0,4,Overdraft,Visa Gold,9,2419646,Faol,Ha,Yo‘q,9,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB103690,Xolmatova Lola,Ayol,12/17/1986,39,35-44,Toshkent shahri,Olmazor,998882000000.00,lola.xolmat59@mail.ru,2/19/2022,54,Uzoq muddatli (3+ yil),Turonbank,Filial-035,Retail,O‘rta,Qishloq xo‘jaligi,Uylangan/Turmushga chiqqan,3439692,O‘rta (3-7 mln),472,Yomon (<500),256020,Yo‘q,0,,,,0,Yo‘q,0,1,Ipoteка,UnionPay,13,3519100,Faol,Ha,Ha,11,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB103691,Umarova Rayhon,Ayol,8/11/1959,67,55+,Xorazm,Urganch,998886000000.00,rayhon.umarov95@umail.uz,9/7/2024,23,O‘rta (1-3 yil),Asaka bank,Filial-028,Retail,Bakalavr,O‘zini o‘zi band qilgan,Uylangan/Turmushga chiqqan,5440819,O‘rta (3-7 mln),563,O‘rta (500-649),1389911,Ha,13754810,Mikroqarz,25.9,12,21.1,Yo‘q,0,3,Kredit kartasi,Mastercard Standard,8,6588747,Faol,Ha,Ha,16,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB103692,Kamolov Karim,Erkak,12/17/1999,26,25-34,Farg‘ona,Rishton,998972000000.00,karim.kamolo43@umail.uz,9/24/2025,11,Yangi (<1 yil),Xalq banki,Filial-060,SME,Magistr,Ishlab chiqarish,Uylangan/Turmushga chiqqan,12900289,Yuqori (7-15 mln),477,Yomon (<500),2141627,Yo‘q,0,,,,0,Yo‘q,0,4,Ipoteка,Visa Classic,8,2408505,Faol,Yo‘q,Ha,9,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB103693,Boboyeva Aziza,Ayol,6/5/1994,32,25-34,Farg‘ona,Farg‘ona shahri,998917000000.00,aziza.boboye71@gmail.com,10/30/2019,83,Uzoq muddatli (3+ yil),InFinBank,Filial-041,Corporate,O‘rta maxsus,Sog‘liqni saqlash,Bo‘ydoq,5115938,O‘rta (3-7 mln),695,Yaxshi (650-749),485935,Yo‘q,0,,,,0,Ha,25753887,4,Omonat,Mastercard Standard,10,20323425,Faol,Ha,Yo‘q,38,Raqamli,Past,Kutilmoqda,Yo‘q,0,Mobil ilova,Ha
UZB103694,Nazarova Fotima,Ayol,12/16/1983,42,35-44,Jizzax,Zomin,998910000000.00,fotima.nazaro82@umail.uz,5/23/2021,64,Uzoq muddatli (3+ yil),Trastbank,Filial-071,Mass,O‘rta maxsus,Turizm,Beva,10374418,Yuqori (7-15 mln),787,A’lo (750+),637325,Yo‘q,0,,,,0,Yo‘q,0,2,Mikroqarz,Humo,6,1741624,O‘rtacha,Ha,Ha,0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB103695,Sultonova Fotima,Ayol,1/7/2008,18,18-24,Namangan,Namangan shahri,998906000000.00,fotima.sulton72@umail.uz,9/18/2018,96,Uzoq muddatli (3+ yil),Asaka bank,Filial-066,Retail,O‘rta,Davlat xizmati,Uylangan/Turmushga chiqqan,2934956,Past (< 3 mln),704,Yaxshi (650-749),171181,Ha,18303543,Overdraft,26.9,18,34.6,Yo‘q,0,3,Kredit kartasi,Humo,5,1044851,O‘rtacha,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB103696,Axmedov Rustam,Erkak,3/28/1991,35,35-44,Toshkent shahri,Yakkasaroy,998914000000.00,rustam.axmedo91@umail.uz,1/28/2024,31,O‘rta (1-3 yil),Trastbank,Filial-010,Retail,Bakalavr,Energetika,Ajrashgan,4845221,O‘rta (3-7 mln),762,A’lo (750+),820909,Yo‘q,0,,,,0,Ha,30015569,2,Mikroqarz,Uzcard,10,4150630,Faol,Ha,Yo‘q,14,Raqamli,O‘rta,Rad etilgan,Yo‘q,0,Agent,Ha
UZB103697,Umarov Xurshid,Erkak,9/15/1986,39,35-44,Toshkent shahri,Uchtepa,998337000000.00,xurshid.umarov50@gmail.com,9/15/2022,48,Uzoq muddatli (3+ yil),InFinBank,Filial-074,Retail,O‘rta,Savdo,Ajrashgan,19926201,Juda yuqori (15+ mln),571,O‘rta (500-649),1921689,Ha,207810839,Kredit kartasi,22.1,24,43.5,Yo‘q,0,1,Avtokredit,Visa Classic,4,884966,O‘rtacha,Yo‘q,Ha,11,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB103698,Normatov Mirzo,Erkak,6/26/1974,52,45-54,Samarqand,Payariq,998917000000.00,mirzo.normat68@inbox.uz,7/9/2025,13,O‘rta (1-3 yil),InFinBank,Filial-023,SME,Oliy,Qurilish,Uylangan/Turmushga chiqqan,13796970,Yuqori (7-15 mln),749,Yaxshi (650-749),1119118,Ha,17890862,Kredit kartasi,28.9,36,3.6,Yo‘q,0,2,Muddatli depozit,UnionPay,8,782409,Faol,Yo‘q,Yo‘q,,An’anaviy,Yuqori,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB103699,Ibragimov Aziz,Erkak,1/27/1984,42,35-44,Xorazm,Xonqa,998937000000.00,aziz.ibragi74@umail.uz,3/18/2020,78,Uzoq muddatli (3+ yil),Tenge Bank,Filial-064,Retail,O‘rta,IT/Texnologiya,Uylangan/Turmushga chiqqan,3309854,O‘rta (3-7 mln),482,Yomon (<500),6511941,Ha,31103674,Overdraft,29.2,60,15.7,Yo‘q,0,3,Mikroqarz,UnionPay,25,28040004,Juda faol,Yo‘q,Ha,19,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB103700,Mirzayeva Feruza,Ayol,11/7/2007,18,18-24,Samarqand,Samarqand shahri,998959000000.00,feruza.mirzay36@gmail.com,12/1/2025,8,Yangi (<1 yil),Anorbank,Filial-036,Retail,O‘rta,O‘zini o‘zi band qilgan,Uylangan/Turmushga chiqqan,6593541,O‘rta (3-7 mln),671,Yaxshi (650-749),1324188,Yo‘q,0,,,,0,Yo‘q,0,2,Mikroqarz,Mastercard Gold,10,7227199,Faol,Ha,Ha,20,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB103701,Yusupov Farhod,Erkak,6/8/1984,42,35-44,Andijon,Xonobod,998883000000.00,farhod.yusupo40@inbox.uz,5/20/2021,64,Uzoq muddatli (3+ yil),Agrobank,Filial-006,Mass,Oliy,Transport,Bo‘ydoq,1907685,Past (< 3 mln),591,O‘rta (500-649),10754715,Ha,11185597,Iste’mol krediti,28.1,12,48.9,Ha,4071026,1,Kredit kartasi,Visa Gold,18,5491638,Faol,Ha,Ha,12,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Filial,Ha
